url,name,signature,description
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.logical_xor.html#numpy.logical_xor","numpy.logical_xor","numpy.logical_xor(x1\, x2\, /\, out=None\, *\, where=True\, casting='same_kind'\, order='K'\, dtype=None\, subok=True[\, signature\, extobj]) = <ufunc 'logical_xor'>","Compute the truth value of x1 XOR x2\, element-wise."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.logspace.html#numpy.logspace","numpy.logspace","numpy.logspace(start\, stop\, num=50\, endpoint=True\, base=10.0\, dtype=None\, axis=0)","Return numbers spaced evenly on a log scale."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.lookfor.html#numpy.lookfor","numpy.lookfor","numpy.lookfor(what\, module=None\, import_modules=True\, regenerate=False\, output=None)","Do a keyword search on docstrings."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.char.lower.html#numpy.char.lower","numpy.char.lower","numpy.char.lower(a)","Return an array with the elements converted to lowercase."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.char.lstrip.html#numpy.char.lstrip","numpy.char.lstrip","numpy.char.lstrip(a\, chars=None)","For each element in a\, return a copy with the leading characters removed."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.linalg.lstsq.html#numpy.linalg.lstsq","numpy.linalg.lstsq","numpy.linalg.lstsq(a\, b\, rcond='warn')","Return the least-squares solution to a linear matrix equation."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.ma.make_mask.html#numpy.ma.make_mask","numpy.ma.make_mask","numpy.ma.make_mask(m\, copy=False\, shrink=True\, dtype=<class 'numpy.bool_'>)","Create a boolean mask from an array."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.ma.make_mask_descr.html#numpy.ma.make_mask_descr","numpy.ma.make_mask_descr","numpy.ma.make_mask_descr(ndtype)","Construct a dtype description list from a given dtype."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.ma.make_mask_none.html#numpy.ma.make_mask_none","numpy.ma.make_mask_none","numpy.ma.make_mask_none(newshape\, dtype=None)","Return a boolean mask of the given shape\, filled with False."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.polynomial.polyutils.mapdomain.html#numpy.polynomial.polyutils.mapdomain","numpy.polynomial.polyutils.mapdomain","numpy.polynomial.polyutils.mapdomain(x\, old\, new)","Apply linear map to input points."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.polynomial.polyutils.mapparms.html#numpy.polynomial.polyutils.mapparms","numpy.polynomial.polyutils.mapparms","numpy.polynomial.polyutils.mapparms(old\, new)","Linear map parameters between domains."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.ma.mask_cols.html#numpy.ma.mask_cols","numpy.ma.mask_cols","numpy.ma.mask_cols(a\, axis=None)","Mask columns of a 2D array that contain masked values."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.mask_indices.html#numpy.mask_indices","numpy.mask_indices","numpy.mask_indices(n\, mask_func\, k=0)","Return the indices to access (n\, n) arrays\, given a masking function."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.ma.mask_or.html#numpy.ma.mask_or","numpy.ma.mask_or","numpy.ma.mask_or(m1\, m2\, copy=False\, shrink=True)","Combine two masks with the logical_or operator."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.ma.mask_rowcols.html#numpy.ma.mask_rowcols","numpy.ma.mask_rowcols","numpy.ma.mask_rowcols(a\, axis=None)","Mask rows and/or columns of a 2D array that contain masked values."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.ma.mask_rows.html#numpy.ma.mask_rows","numpy.ma.mask_rows","numpy.ma.mask_rows(a\, axis=None)","Mask rows of a 2D array that contain masked values."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.ma.masked_all.html#numpy.ma.masked_all","numpy.ma.masked_all","numpy.ma.masked_all(shape\, dtype=<class 'float'>)","Empty masked array with all elements masked."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.ma.masked_all_like.html#numpy.ma.masked_all_like","numpy.ma.masked_all_like","numpy.ma.masked_all_like(arr)","Empty masked array with the properties of an existing array."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.ma.masked_equal.html#numpy.ma.masked_equal","numpy.ma.masked_equal","numpy.ma.masked_equal(x\, value\, copy=True)","Mask an array where equal to a given value."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.ma.masked_greater.html#numpy.ma.masked_greater","numpy.ma.masked_greater","numpy.ma.masked_greater(x\, value\, copy=True)","Mask an array where greater than a given value."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.ma.masked_greater_equal.html#numpy.ma.masked_greater_equal","numpy.ma.masked_greater_equal","numpy.ma.masked_greater_equal(x\, value\, copy=True)","Mask an array where greater than or equal to a given value."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.ma.masked_inside.html#numpy.ma.masked_inside","numpy.ma.masked_inside","numpy.ma.masked_inside(x\, v1\, v2\, copy=True)","Mask an array inside a given interval."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.ma.masked_invalid.html#numpy.ma.masked_invalid","numpy.ma.masked_invalid","numpy.ma.masked_invalid(a\, copy=True)","Mask an array where invalid values occur (NaNs or infs)."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.ma.masked_less.html#numpy.ma.masked_less","numpy.ma.masked_less","numpy.ma.masked_less(x\, value\, copy=True)","Mask an array where less than a given value."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.ma.masked_less_equal.html#numpy.ma.masked_less_equal","numpy.ma.masked_less_equal","numpy.ma.masked_less_equal(x\, value\, copy=True)","Mask an array where less than or equal to a given value."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.ma.masked_not_equal.html#numpy.ma.masked_not_equal","numpy.ma.masked_not_equal","numpy.ma.masked_not_equal(x\, value\, copy=True)","Mask an array where not equal to a given value."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.ma.masked_object.html#numpy.ma.masked_object","numpy.ma.masked_object","numpy.ma.masked_object(x\, value\, copy=True\, shrink=True)","Mask the array x where the data are exactly equal to value."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.ma.masked_outside.html#numpy.ma.masked_outside","numpy.ma.masked_outside","numpy.ma.masked_outside(x\, v1\, v2\, copy=True)","Mask an array outside a given interval."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.ma.masked_values.html#numpy.ma.masked_values","numpy.ma.masked_values","numpy.ma.masked_values(x\, value\, rtol=1e-05\, atol=1e-08\, copy=True\, shrink=True)","Mask using floating point equality."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.ma.masked_where.html#numpy.ma.masked_where","numpy.ma.masked_where","numpy.ma.masked_where(condition\, a\, copy=True)","Mask an array where a condition is met."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.mat.html#numpy.mat","numpy.mat","numpy.mat(data\, dtype=None)","Interpret the input as a matrix."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.matmul.html#numpy.matmul","numpy.matmul","numpy.matmul(x1\, x2\, /\, out=None\, *\, casting='same_kind'\, order='K'\, dtype=None\, subok=True[\, signature\, extobj]) = <ufunc 'matmul'>","Matrix product of two arrays."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.linalg.matrix_power.html#numpy.linalg.matrix_power","numpy.linalg.matrix_power","numpy.linalg.matrix_power(a\, n)","Raise a square matrix to the (integer) power n."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.linalg.matrix_rank.html#numpy.linalg.matrix_rank","numpy.linalg.matrix_rank","numpy.linalg.matrix_rank(M\, tol=None\, hermitian=False)","Return matrix rank of array using SVD method"
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.ma.max.html#numpy.ma.max","numpy.ma.max","numpy.ma.max(obj\, axis=None\, out=None\, fill_value=None\, keepdims=<no value>)","Return the maximum along a given axis."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.maximum.html#numpy.maximum","numpy.maximum","numpy.maximum(x1\, x2\, /\, out=None\, *\, where=True\, casting='same_kind'\, order='K'\, dtype=None\, subok=True[\, signature\, extobj]) = <ufunc 'maximum'>","Element-wise maximum of array elements."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.ma.maximum_fill_value.html#numpy.ma.maximum_fill_value","numpy.ma.maximum_fill_value","numpy.ma.maximum_fill_value(obj)","Return the minimum value that can be represented by the dtype of an object."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.maximum_sctype.html#numpy.maximum_sctype","numpy.maximum_sctype","numpy.maximum_sctype(t)","Return the scalar type of highest precision of the same kind as the input."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.may_share_memory.html#numpy.may_share_memory","numpy.may_share_memory","numpy.may_share_memory(a\, b\, max_work=None)","Determine if two arrays might share memory"
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.ma.mean.html#numpy.ma.mean","numpy.ma.mean","numpy.ma.mean(self\, axis=None\, dtype=None\, out=None\, keepdims=<no value>) = <numpy.ma.core._frommethod object>","Returns the average of the array elements along given axis."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.mean.html#numpy.mean","numpy.mean","numpy.mean(a\, axis=None\, dtype=None\, out=None\, keepdims=<no value>)","Compute the arithmetic mean along the specified axis."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.median.html#numpy.median","numpy.median","numpy.median(a\, axis=None\, out=None\, overwrite_input=False\, keepdims=False)","Compute the median along the specified axis."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.ma.median.html#numpy.ma.median","numpy.ma.median","numpy.ma.median(a\, axis=None\, out=None\, overwrite_input=False\, keepdims=False)","Compute the median along the specified axis."
"https://docs.scipy.org/doc/numpy/user/basics.rec.html#numpy.lib.recfunctions.merge_arrays","numpy.lib.recfunctions.append_fields","numpy.lib.recfunctions.append_fields(base\, names\, data\, dtypes=None\, fill_value=-1\, usemask=True\, asrecarray=False)","Add new fields to an existing array."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.meshgrid.html#numpy.meshgrid","numpy.meshgrid","numpy.meshgrid(*xi\, **kwargs)","Return coordinate matrices from coordinate vectors."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.ma.min.html#numpy.ma.min","numpy.ma.min","numpy.ma.min(obj\, axis=None\, out=None\, fill_value=None\, keepdims=<no value>)","Return the minimum along a given axis."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.min_scalar_type.html#numpy.min_scalar_type","numpy.min_scalar_type","numpy.min_scalar_type(a)","For scalar a\, returns the data type with the smallest size and smallest scalar kind which can hold its value.  For non-scalar array a\, returns the vector’s dtype unmodified."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.minimum.html#numpy.minimum","numpy.minimum","numpy.minimum(x1\, x2\, /\, out=None\, *\, where=True\, casting='same_kind'\, order='K'\, dtype=None\, subok=True[\, signature\, extobj]) = <ufunc 'minimum'>","Element-wise minimum of array elements."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.mintypecode.html#numpy.mintypecode","numpy.mintypecode","numpy.mintypecode(typechars\, typeset='GDFgdf'\, default='d')","Return the character for the minimum-size type to which given types can be safely cast."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.mirr.html#numpy.mirr","numpy.mirr","numpy.mirr(values\, finance_rate\, reinvest_rate)","Modified internal rate of return."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.mod.html#numpy.mod","numpy.mod","numpy.mod(x1\, x2\, /\, out=None\, *\, where=True\, casting='same_kind'\, order='K'\, dtype=None\, subok=True[\, signature\, extobj]) = <ufunc 'remainder'>","Return element-wise remainder of division."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.char.mod.html#numpy.char.mod","numpy.char.mod","numpy.char.mod(a\, values)","Return (a % i)\, that is pre-Python 2.6 string formatting (iterpolation)\, element-wise for a pair of array_likes of str or unicode."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.modf.html#numpy.modf","numpy.modf","numpy.modf(x\, [out1\, out2\, ]/\, [out=(None\, None)\, ]*\, where=True\, casting='same_kind'\, order='K'\, dtype=None\, subok=True[\, signature\, extobj]) = <ufunc 'modf'>","Return the fractional and integral parts of an array\, element-wise."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.moveaxis.html#numpy.moveaxis","numpy.moveaxis","numpy.moveaxis(a\, source\, destination)","Move axes of an array to new positions."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.msort.html#numpy.msort","numpy.msort","numpy.msort(a)","Return a copy of an array sorted along the first axis."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.linalg.multi_dot.html#numpy.linalg.multi_dot","numpy.linalg.multi_dot","numpy.linalg.multi_dot(arrays)","Compute the dot product of two or more arrays in a single function call\, while automatically selecting the fastest evaluation order."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.multiply.html#numpy.multiply","numpy.multiply","numpy.multiply(x1\, x2\, /\, out=None\, *\, where=True\, casting='same_kind'\, order='K'\, dtype=None\, subok=True[\, signature\, extobj]) = <ufunc 'multiply'>","Multiply arguments element-wise."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.char.multiply.html#numpy.char.multiply","numpy.char.multiply","numpy.char.multiply(a\, i)","Return (a * i)\, that is string multiple concatenation\, element-wise."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.nan_to_num.html#numpy.nan_to_num","numpy.nan_to_num","numpy.nan_to_num(x\, copy=True\, nan=0.0\, posinf=None\, neginf=None)","Replace NaN with zero and infinity with large finite numbers (default behaviour) or with the numbers defined by the user using the nan\,  posinf and/or neginf keywords."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.nanargmax.html#numpy.nanargmax","numpy.nanargmax","numpy.nanargmax(a\, axis=None)","Return the indices of the maximum values in the specified axis ignoring NaNs. For all-NaN slices ValueError is raised. Warning: the results cannot be trusted if a slice contains only NaNs and -Infs."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.nanargmin.html#numpy.nanargmin","numpy.nanargmin","numpy.nanargmin(a\, axis=None)","Return the indices of the minimum values in the specified axis ignoring NaNs. For all-NaN slices ValueError is raised. Warning: the results cannot be trusted if a slice contains only NaNs and Infs."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.nancumprod.html#numpy.nancumprod","numpy.nancumprod","numpy.nancumprod(a\, axis=None\, dtype=None\, out=None)","Return the cumulative product of array elements over a given axis treating Not a Numbers (NaNs) as one.  The cumulative product does not change when NaNs are encountered and leading NaNs are replaced by ones."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.nancumsum.html#numpy.nancumsum","numpy.nancumsum","numpy.nancumsum(a\, axis=None\, dtype=None\, out=None)","Return the cumulative sum of array elements over a given axis treating Not a Numbers (NaNs) as zero.  The cumulative sum does not change when NaNs are encountered and leading NaNs are replaced by zeros."
